chr11	100661250	100661529	0	0.439297
chr11	100663941	100664438	7.29495	0.149973
chr11	100664685	100665190	0.860411	0.473218
chr11	100668613	100669124	5.8443	0.347715
chr11	100669640	100669914	0.993963	0.51112899999999994
chr11	100676511	100677451	0.412671	0.347395
chr11	100691737	100692550	0.162282	0.113889
chr11	100694609	100695682	2.98037	39.3588
chr11	100699380	100699954	0.266042	2.06263
chr11	100701045	100704998	0.879091	10.9794
chr11	100705130	100705871	0.261503	0.336937
chr11	100711630	100712728	0.204373	0.699387
chr11	100713278	100715382	2.27749	13.7811
chr11	100718207	100719471	0.100726	0.333823
chr11	100720165	100721480	0	0.413604
chr11	100722778	100723290	0	0.379775
chr11	100724532	100725727	0.310651	0.330314
chr11	100726774	100727695	0	1.16467
chr11	100734283	100734899	0.550498	0.174887
chr11	100735713	100736783	0.20389	0.422139
chr11	100736901	100738913	0.356071	1.1654
chr11	100744597	100745998	1.80819	11.8554
chr11	100757309	100758220	0.354863	0.464205
chr11	100758886	100760622	2.78	8.2786
chr11	100760796	100762574	0.96896	27.0474
chr11	100772800	100773404	0.218436	0.469174
chr11	100777386	100777880	0	0.419864
chr11	100778070	100778882	0	1.77922
chr11	100782935	100784260	0.110896	0.559694
chr11	100790187	100790675	1.44468	0.319636
chr11	100796525	100796993	0.611876	0
chr11	100802807	100803454	0	1.53003
chr11	100809386	100809929	0.0170082	0.206568
chr11	100810887	100811766	0.724713	9.96627
chr11	100811941	100812654	0.206082	1.73053
chr11	100814289	100814985	0.298939	0.791048
chr11	100819548	100820354	0.438384	0.316837
chr11	100828486	100829259	0.354918	4.95332
chr11	100833198	100834004	1.45212	1.06623
chr11	100837016	100837995	0.688425	21.0189
chr11	100840640	100841018	0	3.99472
chr11	100841522	100842068	0.280914	0.153722
chr11	100842981	100843721	0	0.327149
chr11	100850010	100851842	0.156143	0.380143
chr11	100859164	100861668	0.302107	0.975842
chr11	100865114	100866183	0.288399	0.996041
chr11	100873500	100874187	1.86853	0.349537
chr11	100877488	100877883	0	0
chr11	100879044	100880158	0.101161	0.218258
chr11	100888238	100888517	0.383038	0.532463
chr11	100890929	100891728	0	1.62325
chr11	100892829	100894520	10.9611	61.2882
chr11	100903149	100904163	0.289816	0.598658
chr11	100907068	100908190	0.716282	0.133912
chr11	100930272	100931053	0	0.386132
chr11	100934974	100935904	0.155353	0.4734
chr11	100937406	100938027	0	0.212317
chr11	100939055	100940261	0.222076	0.480924
chr11	100941090	100941649	0.916921	2.915
chr11	100947211	100948273	0.576737	21.1217
chr11	100949386	100950298	0.0101266	0.788953
chr11	100955091	100955880	0.503825	6.51304
chr11	100956612	100960342	2.32071	15.5628
chr11	100960395	100961090	0.195352	0.787537
chr11	100970256	100970693	0.256223	0.169848
chr11	100972427	100972824	0	0.661395
chr11	100978541	100979121	0	0.173329
chr11	100982078	100982722	0.349315	0.955375
chr11	100982872	100984446	7.46931	52.2413
chr11	100984931	100986244	0	10.9188
chr11	100987130	100987735	0.242871	0.976359
chr11	100997751	100998354	0.239599	1.38109
chr11	101000712	101001554	0.890703	0.514628
chr11	101008149	101008445	0	0.952166
chr11	101008966	101009858	0.14791	0.418939
chr11	101010271	101011008	0.612053	0.224793
chr11	101013028	101013918	0.486497	0.164247
chr11	101037716	101038479	0.525948	0.478986
chr11	10104940	10105498	0	1.3479
chr11	101053286	101054987	2.18386	9.87428
chr11	101056014	101059704	9.70802	6.24872
chr11	101060562	101063317	0.206313	0.682824
chr11	101063552	101064612	0.990486	0.494602
chr11	101066133	101068595	23.3777	19.7385
chr11	101069819	101071482	0.337781	0.657451
chr11	101075236	101076072	2.56501	0.586805
chr11	101081539	101083895	1.17294	8.35431
chr11	101086876	101087904	0	0.257631
chr11	101094884	101096581	4.86059	21.598
chr11	101109926	101110437	0.511965	0.259014
chr11	101113511	101114064	0	0.45795
chr11	101114818	101115517	0.398408	0.219407
chr11	101119151	101120900	1.80177	2.12239
chr11	101126899	101127647	0	0.69298
chr11	101130231	101131043	0	0.560884
chr11	101131456	101132312	0.462027	8.61836
chr11	101138312	101139213	0	0.208555
chr11	101143727	101144826	0.183823	0.317605
chr11	101145480	101146366	0.389333	0.473853
chr11	101148610	101150014	0.63515	0.352665
chr11	101150873	101151512	0.543001	2.30413
chr11	101155775	101156234	0.0986806	0.459886
chr11	101164281	101165359	0.146182	0.657046
chr11	101170161	101171545	0.580617	0.439025
chr11	101173222	101175591	8.76483	26.7151
chr11	101175828	101177693	0.23123	8.25083
chr11	101180359	101181750	10.4341	22.1288
chr11	101183746	101184650	0.311733	0.236564
chr11	101200519	101201886	1.00084	10.6122
chr11	101211553	101213405	1.64324	7.70182
chr11	101219893	101220470	0	0.336339
chr11	101221920	101222395	0.503664	0.406573
chr11	101223617	101224348	0.553201	0.483086
chr11	101225946	101227130	5.72129	1.10196
chr11	101230798	101233028	0.210871	0.804592
chr11	101235357	101236014	0.0707798	0.906629
chr11	101236247	101236736	0	0.555666
chr11	101240245	101240623	0	0.652674
chr11	101246073	101247002	0.682411	1.99779
chr11	101248094	101249288	1.27464	11.2555
chr11	101251869	101252829	0.161235	1.38146
chr11	101253329	101254548	0.445192	2.6301
chr11	101254753	101255464	0.451605	1.17961
chr11	101259711	101260918	0.78595	0.328942
chr11	101262264	101262797	0.491354	0.67052
chr11	101266393	101266674	0.485954	0.703792
chr11	101267196	101267882	0	0.977498
chr11	101275950	101277578	0.305077	0.253738
chr11	101277746	101279623	0.253657	0.490918
chr11	101292197	101292813	0.00321271	0.247706
chr11	101300495	101303232	22.3336	32.6387
chr11	101304753	101305544	0.370702	1.57123
chr11	101314339	101315185	0.957082	0.971476
chr11	101315924	101317091	0.425406	1.05756
chr11	101317855	101318857	0.04996	0.287662
chr11	101323268	101324412	3.26428	21.4985
chr11	101328695	101329608	0.289015	0.233171
chr11	101330298	101331246	1.85945	0.0812682
chr11	101334087	101336338	0.260326	0.402727
chr11	101340217	101340937	1.04283	0.54874
chr11	101346804	101347789	0.436179	1.38751
chr11	101354299	101354835	0.0624813	0.998346
chr11	101356488	101357024	0.429662	0.407989
chr11	101365972	101366200	0	0
chr11	101381906	101382849	0.15893	0.164062
chr11	101394441	101395883	0.423675	14.6243
chr11	101405723	101406271	0.968418	0.324545
chr11	101415280	101415955	0.399933	1.76462
chr11	101417026	101417783	0	0.332458
chr11	101419502	101420327	0.0783616	0.465171
chr11	101423945	101425997	0.428154	0.686126
chr11	101435966	101436690	0.585997	0.721822
chr11	101438083	101438687	0	0.66538
chr11	101438926	101439600	0	0.560386
chr11	101439743	101440344	0	0.149147
chr11	101440684	101441307	0.663075	1.22867
chr11	101441660	101442950	2.32892	6.18333
chr11	101445810	101447586	1.06069	1.30445
chr11	101448055	101449419	0.105916	0.607997
chr11	101449600	101451128	0	13.418
chr11	101451707	101452796	0.191709	0.289929
chr11	101456463	101457114	1.15355	0.263321
chr11	101459317	101459827	0.534554	0.245631
chr11	101463604	101466572	0.295477	1.39911
chr11	101467105	101469300	0.507811	8.63294
chr11	101469456	101470196	0.412088	1.55566
chr11	101476007	101476901	0	0.500169
chr11	101477084	101478179	0.219456	0.268099
chr11	101480426	101480992	0	0.148603
chr11	101484245	101484708	0	0.31318
chr11	101485058	101485830	0	0.0933048
chr11	101491413	101491977	0.697697	0.254006
chr11	101502306	101502846	0	0.37017
chr11	101508334	101508826	0.72657	0.0683562
chr11	101513792	101514858	0	0.197322
chr11	101518913	101519368	0.566511	0.31318
chr11	101536517	101537020	0	0.610331
chr11	101541779	101542701	0.072264	0.518143
chr11	101543252	101543931	0.209745	0.728158
chr11	101545971	101546438	0	0
chr11	101547119	101547788	0.210581	0.339088
chr11	101549739	101550402	0	0.70863
chr11	101551889	101553412	0.174564	1.75531
chr11	101557175	101557656	0.782038	0.498739
chr11	101558805	101559487	1.76661	0.183683
chr11	101562017	101563167	1.37773	21.7229
chr11	101566385	101567491	0.619675	3.31342
chr11	101570183	101571001	0.74404	3.5317
chr11	101574193	101576959	0.724905	1.67116
chr11	101577077	101577620	0	0.498702
chr11	101582234	101583268	0.403222	0.446524
chr11	101583355	101584636	0	0.206586
chr11	101586004	101587669	0.631851	0.197704
chr11	101588557	101590202	6.93706	27.0541
chr11	101604538	101605338	0.58278	0.878309
chr11	101605380	101605786	0	0.623173
chr11	101616965	101617609	4.30408	0.593342
chr11	101626742	101628485	0.0756944	1.7934
chr11	101628676	101629789	0.326132	0.872671
chr11	101639953	101640571	0.233784	0.713172
chr11	101640719	101642461	0.394625	1.18032
chr11	101645201	101646697	0.35675	3.10806
chr11	101647125	101647763	0.107504	2.53412
chr11	101653967	101654968	0.761972	0.404548
chr11	101657559	101659539	0.65764	27.2682
chr11	101660220	101661042	0.57123	2.61946
chr11	101662603	101663265	0	1.17276
chr11	101664635	101665994	0.299299	1.55902
chr11	101672408	101672864	0	0.488972
chr11	101675696	101676329	0.794566	4.25701
chr11	101678136	101678494	0.192906	0.403858
chr11	101680849	101681449	0.219892	0.354809
chr11	101696015	101696930	0.573552	0.329823
chr11	101697098	101697596	0	0.234574
chr11	101697947	101698640	0.0647878	0.799038
chr11	101710395	101711002	0	0.553937
chr11	101712502	101712804	0.012576	1.25444
chr11	101716917	101717170	0	0
chr11	101731957	101733582	68.8438	35.0479
chr11	101734265	101734949	0.434449	0.572077
chr11	101739733	101741247	0.146924	0.239174
chr11	101761485	101762080	0.22174	0.252649
chr11	101763389	101765131	0.584224	8.45292
chr11	101766929	101767587	0	0.425061
chr11	101786657	101787475	0.362845	0.0779234
chr11	101790982	101791765	0	0.767084
chr11	101794272	101794552	0	0.143168
chr11	101797240	101798480	0	0.163812
chr11	101812615	101816109	32.3718	34.748
chr11	101819520	101820452	0.511179	3.05409
chr11	101840214	101840987	0.984003	2.78805
chr11	101845225	101845496	0	0.294142
chr11	101866637	101866974	0	0
chr11	101868829	101870937	0.123375	0.615167
chr11	101872843	101873497	0	0.31318
chr11	101879964	101880269	0	0.205364
chr11	101896751	101897540	2.98293	0.158773
chr11	101899007	101899291	0	1.14928
chr11	101904351	101906111	5.06413	15.9544
chr11	101909703	101911281	2.38795	21.9835
chr11	101911375	101913084	3.13419	14.3363
chr11	101913462	101914770	0.229599	0.513705
chr11	101916503	101917281	0.291093	2.29673
chr11	101918991	101920723	51.4739	28.0582
chr11	101923044	101923429	0.785806	0.31318
chr11	101923955	101924897	0.190612	0.484317
chr11	101925377	101926053	0	0.339473
chr11	101927979	101929172	0.322717	10.6542
chr11	101946184	101947494	0	1.05939
chr11	101961850	101964530	0.106461	0.282734
chr11	101968239	101969600	0.907213	32.409
chr11	101970742	101972820	15.4631	23.4539
chr11	101972834	101973702	0.151999	0.410736
chr11	101974147	101975684	0	6.06196
chr11	101975749	101977517	0.277017	1.07345
chr11	101982378	101983973	0.223291	0.554997
chr11	101984253	101986769	0.943454	18.5743
chr11	101991374	101991907	0.0365539	0.631295
chr11	102003154	102003527	0	0.463315
chr11	102004027	102004905	0	5.78203
chr11	10200482	10201001	0.770495	0.612636
chr11	102013158	102013651	0.288877	0.468658
chr11	102027621	102028132	0	0.239904
chr11	102029931	102030395	0.394405	0.548508
chr11	102039408	102041331	45.5302	44.0951
chr11	102046210	102046911	0.416902	0.370385
chr11	10205068	10205900	0	11.0732
chr11	102053170	102055211	0.595257	5.17403
chr11	102060114	102062083	23.6818	33.5769
chr11	102068705	102069566	0.341869	2.19924
chr11	102074164	102074871	0.388051	0.260667
chr11	102080606	102081260	0.201736	0.711636
chr11	102081267	102081918	0	0
chr11	102086135	102090322	4.14724	6.91829
chr11	102096539	102098200	0.946643	0.538935
chr11	102100526	102103524	19.7781	23.7878
chr11	102105496	102106083	0	0.254641
chr11	102112417	102113051	0.0530655	0.617278
chr11	102119088	102119994	0.324363	1.48923
chr11	102133999	102134719	0.183244	0.476341
chr11	102137215	102142271	8.71505	13.379
chr11	102145115	102146805	0.346783	0.532981
chr11	102155624	102157295	0.356873	2.67622
chr11	102157837	102158966	0	1.31626
chr11	102181169	102181928	0.11125	0.372957
chr11	102184315	102185577	0.0444315	0.569418
chr11	102187216	102187710	0	0.417999
chr11	102189255	102190340	0	0.541932
chr11	102198105	102198806	0	0.447146
chr11	102199056	102200287	3.5471	0.606479
chr11	102200940	102202009	0.283865	0.661809
chr11	102208835	102210636	0.887483	21.6016
chr11	102214481	102215199	3.63602	0.783206
chr11	102216129	102217518	0.435499	0.246633
chr11	102217603	102219798	0.243273	0.406998
chr11	102220990	102224155	0.697229	5.78422
chr11	102227162	102228191	0.359289	0.257501
chr11	102228969	102230737	0.0746241	0.738379
chr11	102237541	102239161	0.599994	0.281
chr11	102241279	102242542	1.68211	3.13641
chr11	102244471	102246024	0.171459	0.490451
chr11	102246308	102247596	0.907514	10.144
chr11	102248068	102249887	15.6152	22.4773
chr11	102257134	102259158	0.673229	7.11818
chr11	102262612	102263118	0.576743	0.40391
chr11	102264970	102265291	0	0.420775
chr11	102265510	102266164	0	0.0957736
chr11	102266835	102268239	2.90749	7.80517
chr11	102269415	102269796	0	0.161111
chr11	102280077	102280838	0.411606	1.29373
chr11	102282860	102283478	0.178494	0.742333
chr11	102283858	102285498	0.129029	1.03954
chr11	102294863	102296163	0.455125	1.0061
chr11	102296667	102297886	0.798989	0.369468
chr11	102298861	102300749	4.50287	27.4992
chr11	102308078	102311112	28.4959	24.6056
chr11	102316259	102321078	1.05853	2.23805
chr11	102331422	102332038	0.214181	0.360082
chr11	102339272	102340276	0.372469	2.79368
chr11	102345516	102346255	0.21324	0.625601
chr11	102347567	102349113	0.430185	0.212265
chr11	102349483	102350059	1.02749	0.9082
chr11	102350317	102351768	0.647968	0.367848
chr11	102353697	102354444	0.241734	0.244595
chr11	102358103	102358747	0.238166	0.313595
chr11	102361236	102361927	0.873183	0
chr11	102363449	102364483	0.784961	0.230758
chr11	102364488	102365514	1.24349	0
chr11	102372909	102373767	0.153771	0.577789
chr11	102375242	102378092	2.24582	0.953638
chr11	102381978	102382478	0.109736	0.264324
chr11	102382923	102383683	0	0.114146
chr11	102387673	102388225	0.480742	0.241126
chr11	102389417	102390054	0.143102	0.767386
chr11	102406021	102409045	0.60064	1.19881
chr11	102410270	102412517	18.1054	13.4791
chr11	102412546	102413096	0.387298	0.66678
chr11	102413854	102414738	1.21692	1.68131
chr11	102417157	102417755	0	0.684926
chr11	102421506	102422509	0.203231	0.40562
chr11	102423781	102425823	0.160391	0.306791
chr11	102428982	102439656	10.2231	11.0442
chr11	102439664	102440447	0.348177	0.785244
chr11	102440966	102442025	0.180967	5.50412
chr11	102446296	102448653	4.47075	26.224
chr11	102455210	102456660	0.192326	2.89799
chr11	102458860	102459327	0.282517	0.31318
chr11	102466842	102468176	0.0995951	0.816132
chr11	102474435	102474997	0	0.357624
chr11	102480703	102481432	0.028957	2.20578
chr11	102486508	102487628	8.22559	18.9851
chr11	102493755	102494887	0.451404	0.46594
chr11	102495065	102495888	0.378529	0.291624
chr11	102503771	102504439	0.230801	0.513664
chr11	102505627	102506497	0.15165	0.70048
chr11	102525030	102525359	0	0.402749
chr11	102540984	102541419	0	0.317213
chr11	102551909	102552626	0.209025	3.75747
chr11	102555842	102557070	0.197013	0.861588
chr11	102566903	102568982	3.77393	6.41915
chr11	102571799	102573559	2.15287	16.2445
chr11	102578260	102580188	36.5913	24.7936
chr11	102586532	102588174	0.804192	3.5843
chr11	102599745	102600678	0	4.21835
chr11	102600804	102601173	0	0.553669
chr11	102602465	102603305	0	0.225572
chr11	102604178	102606490	0.299883	1.46441
chr11	102619267	102620072	4.16501	7.14
chr11	102650948	102653387	0.865352	18.8152
chr11	102654258	102654734	0.196794	0.141849
chr11	102656307	102657149	0	4.53581
chr11	102668882	102669145	0.3637	1.25647
chr11	102679243	102679513	0.382735	0.31318
chr11	102683339	102683991	0.432218	0.374654
chr11	102686453	102687139	0.516638	0.308451
chr11	102689478	102691024	18.768	28.2766
chr11	102714187	102715351	0.80209	3.95624
chr11	102724680	102726086	0	4.10256
chr11	102728094	102729494	0.359644	10.1634
chr11	102734802	102735474	0.427845	0.572703
chr11	102738865	102739965	0	12.8157
chr11	102744434	102744697	0.72735	0.115507
chr11	102752834	102754537	1.27729	1.36858
chr11	102766229	102766688	0.245762	0.393936
chr11	10276938	10277244	0.526017	0.0450324
chr11	102773312	102775551	9.91428	42.5305
chr11	102776918	102778136	0.979399	11.7888
chr11	102791966	102792458	0	0.370559
chr11	102809501	102810109	1.02071	0.31318
chr11	102812682	102813280	0.25062	0
chr11	102814724	102815155	0.605134	0
chr11	102824109	102824574	0.310706	0.736575
chr11	102839900	102840431	0	0.374315
chr11	102851421	102852701	0.23126	8.59629
chr11	102853481	102854382	0.763182	7.03507
chr11	102863957	102865175	0.875874	12.8345
chr11	102876055	102876685	0.166265	0.327033
chr11	102880299	102881366	0.759882	0.575691
chr11	102881571	102881930	0.777009	0.177268
chr11	102886070	102886992	0.31236	0.305754
chr11	102888148	102889424	0.103398	1.94958
chr11	102890104	102890643	0.339332	1.38844
chr11	102892438	102894163	3.49281	6.57118
chr11	102894749	102895512	0.524139	0.262652
chr11	102895676	102896451	0	0.60498
chr11	102900203	102902088	55.8817	22.41
chr11	102924460	102926023	0.348065	3.53685
chr11	102938963	102939696	0	0.917394
chr11	102944940	102946026	0.27104	0.407939
chr11	102946891	102947551	0	5.36732
chr11	102954130	102954707	0.634975	0.13044
chr11	102958675	102959504	0.508054	2.19769
chr11	102962782	102963613	0.334601	0.446059
chr11	102975854	102976568	1.01423	1.63869
chr11	102989565	102990780	0.25305	10.6497
chr11	102991792	102994429	3.81713	15.3932
chr11	102995596	102996017	0.442017	0.0126462
chr11	102996760	102997446	0.234448	0.383461
chr11	102997883	103000599	0.208112	0.239384
chr11	103002445	103004053	0.338386	0.384013
chr11	103004801	103007017	0.709737	0.352392
chr11	103007345	103008243	0.310548	0.13950099999999999
chr11	103008558	103010016	1.54045	3.63548
chr11	103013593	103014693	3.71035	0.480264
chr11	103020777	103021539	0.752471	0.589114
chr11	103023803	103024495	0	1.35565
chr11	103027588	103028900	0.277131	1.82081
chr11	103032414	103034154	0	0.266716
chr11	103034701	103035712	0.261	0.0966489
chr11	103047940	103048410	4.20722	0.569861
chr11	103054111	103056087	13.8443	13.0317
chr11	103058641	103059172	0	0
chr11	103069277	103069911	0.693034	0.19759
chr11	103079944	103081332	0.549403	2.95232
chr11	103083736	103084427	1.26074	0.26394
chr11	103086199	103086677	5.82835	0.58202
chr11	103092630	103094905	0.348776	0.543845
chr11	103097694	103098597	0.387025	0.324561
chr11	103098758	103100482	0.0222416	0.51074
chr11	103100890	103105065	31.6854	26.3865
chr11	103106297	103106784	0.531145	0
chr11	103114344	103115747	0.63909	0.337339
chr11	103115835	103118019	12.133	16.6079
chr11	103120771	103121366	1.30207	0.322831
chr11	103132019	103133069	0.771455	2.16612
chr11	103133497	103134318	0.262925	0.377795
chr11	103142018	103143119	2.27293	0.542716
chr11	103144637	103147211	0.36399	1.19941
chr11	103147252	103148063	0	0.143416
chr11	103150834	103151939	0	0.473554
chr11	103158233	103160018	43.615	48.8922
chr11	103161109	103162838	0.673763	14.6424
chr11	103168244	103169634	0.2265	37.2902
chr11	103170119	103176711	0.243696	0.535578
chr11	103176718	103179604	0.323106	0.356738
chr11	103184381	103186114	0.632337	5.19251
chr11	103187673	103189011	0.10403	0.455336
chr11	103190409	103191396	2.15788	0.477557
chr11	103192902	103193385	0.797441	0.0635437
chr11	103204926	103205495	0	0.513698
chr11	103208136	103208760	0	0.232877
chr11	103213498	103214339	0.730189	5.34468
chr11	103219208	103219977	0	0.338562
chr11	103223490	103225654	0.315975	0.33782
chr11	103226245	103227034	0.211543	0.19043
chr11	103229383	103230556	0.751752	2.27433
chr11	103232288	103234344	0.663687	26.2717
chr11	103237343	103238788	0	3.75398
chr11	103240194	103241440	4.15946	0.20849
chr11	103242773	103243709	0	1.21004
chr11	103245829	103248570	0.307176	0.247259
chr11	103248874	103250842	0.161192	1.09895
chr11	103251119	103251743	0	2.01284
chr11	103252827	103254289	0.279884	0.526879
chr11	103260374	103261531	0.337013	0.123325
chr11	103261650	103262830	0.108623	1.14621
chr11	103262840	103264118	0.47368	0.50708
chr11	103266710	103268109	0.48841	0.858769
chr11	103268267	103269769	0.460986	0.632215
chr11	103271593	103273076	0.601621	23.7869
chr11	103275310	103275702	0.369863	0.639807
chr11	103280933	103282439	0.327801	0.313216
chr11	103288290	103289744	0.317401	0.572922
chr11	103310103	103310761	0	0.362516
chr11	103314832	103317307	0.174516	0.307728
chr11	103318981	103319737	0	0.253727
chr11	103324724	103327907	1.94462	22.73
chr11	103328324	103328775	0	0.465781
chr11	103330271	103334679	0.663706	14.5608
chr11	103342878	103346077	0.552518	1.14767
chr11	103349518	103350282	0.310201	3.80853
chr11	103352008	103352881	0.22657	0.830535
chr11	103353160	103353693	0.444289	0.628412
chr11	103358368	103360941	0.797963	35.5932
chr11	103361087	103364968	0.546114	0.742143
chr11	103369637	103370662	0.240745	0.490268
chr11	103371886	103373099	0.354136	0.45346
chr11	103373643	103374259	0	0.311129
chr11	103374271	103375154	0	0.274168
chr11	103375199	103375927	0	0.583062
chr11	103376142	103378776	0.412503	0.414435
chr11	103384880	103385306	0	0.235252
chr11	103386705	103388173	0	0.145017
chr11	103394580	103396142	0.176961	0.179457
chr11	103398928	103399635	0.0352516	2.06258
chr11	103401590	103403265	2.1729	12.0744
chr11	103405585	103406011	0.309708	0.537296
chr11	103410998	103411738	0.249087	3.93108
chr11	103411974	103413288	0	0.475639
chr11	103419339	103419794	0	1.38314
chr11	103420235	103420669	0	0.263388
chr11	103421124	103421853	0.219892	1.74601
chr11	103464104	103465125	0	13.6025
chr11	103491160	103491799	0.444748	0.513861
chr11	103520888	103521406	3.3502	0.750545
chr11	103555853	103556684	0.364921	6.8692
chr11	10358815	10359261	0.77523	0.042834
chr11	103638712	103640213	0.561261	30.4061
chr11	103672824	103673630	0.511547	0.649067
chr11	103674588	103678035	0.822495	17.1296
chr11	103697044	103698250	0.228679	1.43447
chr11	103720908	103722881	1.95828	9.88588
chr11	103723567	103724055	0.946497	0.056475
chr11	103727500	103728159	0.171808	0.339347
chr11	103738137	103738717	0	0.396897
chr11	103749017	103749717	0	1.03717
chr11	103757821	103760418	1.43216	23.4524
chr11	103760708	103761504	0.406164	5.54033
chr11	103763280	103764539	5.00486	24.2765
chr11	103770013	103771099	0.89355	0.285875
chr11	103834781	103835310	0.176152	0.209496
chr11	103903684	103904019	0.0416686	0.108444
chr11	103910508	103912089	1.21394	10.0089
chr11	103923187	103923983	0.624017	0.388671
chr11	103925435	103925932	0.261584	0.230001
chr11	103929174	103930207	0.0198316	0
chr11	103930766	103931192	0.0612075	0.172028
chr11	103936103	103936820	0	0.525904
chr11	103941248	103941647	0.0777063	0.119307
chr11	103949685	103950219	0.273732	0.381426
chr11	103955262	103955991	0.200928	1.02185
chr11	103959425	103959658	0	0.471728
chr11	103960589	103961008	0.0189649	0.45027
chr11	103962342	103962991	0.0589542	0.554961
chr11	103964570	103967481	0.0453231	0.617558
chr11	103975591	103976990	0.245745	0.469121
chr11	103983546	103984197	0.444256	0.351548
chr11	103984268	103985973	1.14426	0.392396
chr11	103986862	103988641	9.14755	34.4532
chr11	103996812	103998246	3.82147	30.2928
chr11	104000845	104001349	0	2.12784
chr11	104036649	104037137	0.204121	0.122982
chr11	104039524	104040153	4.21778	0
chr11	104060982	104061884	0.482078	0.0756909
chr11	104080042	104080332	0.358641	0
chr11	104107667	104108184	0.533319	0.11146
chr11	104130690	104132496	0.610094	1.86467
chr11	104157516	104158473	0.310144	0.338292
chr11	104170964	104173030	29.6179	17.7663
chr11	104195311	104196761	7.34982	37.5773
chr11	104213970	104214554	0	0.709415
chr11	104230443	104233382	7.1969900000000004	17.7951
chr11	104233636	104234690	0	0.446224
chr11	104238985	104239729	0.129928	0.168376
chr11	104258028	104259020	0.502093	0.309171
chr11	104260401	104260667	0	0.31318
chr11	104276406	104277115	0.551055	0.251184
chr11	104277495	104279028	1.28787	9.053
chr11	104288626	104290957	0.773315	15.039
chr11	104310468	104313488	1.13	11.2316
chr11	104315300	104317363	35.2645	39.7127
chr11	104317539	104320637	0.752228	0.704437
chr11	104322802	104323510	0	0.22073
chr11	104324162	104324777	0	0.321359
chr11	104330294	104330729	0.580994	0.220306
chr11	104334942	104335536	0.201079	0.680765
chr11	104346519	104347741	0.272701	4.72135
chr11	104349688	104350316	0	0.901745
chr11	104376808	104377223	0	0.15093
chr11	104379405	104380130	0.393537	2.95479
chr11	104388299	104388985	0.206815	1.46947
chr11	104401731	104402383	0.228256	0.240821
chr11	104428253	104428936	0.335151	0.30509
chr11	104429808	104430020	0.0799181	1.01838
chr11	104432526	104433204	0.307046	1.2696
chr11	104441444	104443338	2.52949	3.56162
chr11	104448180	104449156	0.270359	6.9075
chr11	104450946	104451856	1.74176	8.26834
chr11	104458329	104459113	0	2.12579
chr11	104461111	104462258	1.12477	27.9924
